chapter,dialogue,speaker,receiver
12,"“Yes. Here is the analyst’s report. Mrs. Cavendish administered a safe, but effectual, narcotic to both Mrs. Inglethorp and Mademoiselle Cynthia. And it is possible that she had a mauvais quart d’heure in consequence! Imagine her feelings when her mother-in-law is suddenly taken ill and dies, and immediately after she hears the word ‘Poison’! She has believed that the sleeping draught she administered was perfectly harmless, but there is no doubt that for one terrible moment she must have feared that Mrs. Inglethorp’s death lay at her door. She is seized with panic, and under its influence she hurries downstairs, and quickly drops the coffee-cup and saucer used by Mademoiselle Cynthia into a large brass vase, where it is discovered later by Monsieur Lawrence. The remains of the cocoa she dare not touch. Too many eyes are upon her. Guess at her relief when strychnine is mentioned, and she discovers that after all the tragedy is not her doing.",Hercule Poirot,Evelyn Howard
12,"“Yes. Here is the analyst’s report. Mrs. Cavendish administered a safe, but effectual, narcotic to both Mrs. Inglethorp and Mademoiselle Cynthia. And it is possible that she had a mauvais quart d’heure in consequence! Imagine her feelings when her mother-in-law is suddenly taken ill and dies, and immediately after she hears the word ‘Poison’! She has believed that the sleeping draught she administered was perfectly harmless, but there is no doubt that for one terrible moment she must have feared that Mrs. Inglethorp’s death lay at her door. She is seized with panic, and under its influence she hurries downstairs, and quickly drops the coffee-cup and saucer used by Mademoiselle Cynthia into a large brass vase, where it is discovered later by Monsieur Lawrence. The remains of the cocoa she dare not touch. Too many eyes are upon her. Guess at her relief when strychnine is mentioned, and she discovers that after all the tragedy is not her doing.",Hercule Poirot,Lawrence Cavendish
12,"“Yes. Here is the analyst’s report. Mrs. Cavendish administered a safe, but effectual, narcotic to both Mrs. Inglethorp and Mademoiselle Cynthia. And it is possible that she had a mauvais quart d’heure in consequence! Imagine her feelings when her mother-in-law is suddenly taken ill and dies, and immediately after she hears the word ‘Poison’! She has believed that the sleeping draught she administered was perfectly harmless, but there is no doubt that for one terrible moment she must have feared that Mrs. Inglethorp’s death lay at her door. She is seized with panic, and under its influence she hurries downstairs, and quickly drops the coffee-cup and saucer used by Mademoiselle Cynthia into a large brass vase, where it is discovered later by Monsieur Lawrence. The remains of the cocoa she dare not touch. Too many eyes are upon her. Guess at her relief when strychnine is mentioned, and she discovers that after all the tragedy is not her doing.",Hercule Poirot,Annie
12,"“Yes. Here is the analyst’s report. Mrs. Cavendish administered a safe, but effectual, narcotic to both Mrs. Inglethorp and Mademoiselle Cynthia. And it is possible that she had a mauvais quart d’heure in consequence! Imagine her feelings when her mother-in-law is suddenly taken ill and dies, and immediately after she hears the word ‘Poison’! She has believed that the sleeping draught she administered was perfectly harmless, but there is no doubt that for one terrible moment she must have feared that Mrs. Inglethorp’s death lay at her door. She is seized with panic, and under its influence she hurries downstairs, and quickly drops the coffee-cup and saucer used by Mademoiselle Cynthia into a large brass vase, where it is discovered later by Monsieur Lawrence. The remains of the cocoa she dare not touch. Too many eyes are upon her. Guess at her relief when strychnine is mentioned, and she discovers that after all the tragedy is not her doing.",Hercule Poirot,Mary Cavendish
12,"“Yes. Here is the analyst’s report. Mrs. Cavendish administered a safe, but effectual, narcotic to both Mrs. Inglethorp and Mademoiselle Cynthia. And it is possible that she had a mauvais quart d’heure in consequence! Imagine her feelings when her mother-in-law is suddenly taken ill and dies, and immediately after she hears the word ‘Poison’! She has believed that the sleeping draught she administered was perfectly harmless, but there is no doubt that for one terrible moment she must have feared that Mrs. Inglethorp’s death lay at her door. She is seized with panic, and under its influence she hurries downstairs, and quickly drops the coffee-cup and saucer used by Mademoiselle Cynthia into a large brass vase, where it is discovered later by Monsieur Lawrence. The remains of the cocoa she dare not touch. Too many eyes are upon her. Guess at her relief when strychnine is mentioned, and she discovers that after all the tragedy is not her doing.",Hercule Poirot,Arthur Hastings
12,"“Yes. Here is the analyst’s report. Mrs. Cavendish administered a safe, but effectual, narcotic to both Mrs. Inglethorp and Mademoiselle Cynthia. And it is possible that she had a mauvais quart d’heure in consequence! Imagine her feelings when her mother-in-law is suddenly taken ill and dies, and immediately after she hears the word ‘Poison’! She has believed that the sleeping draught she administered was perfectly harmless, but there is no doubt that for one terrible moment she must have feared that Mrs. Inglethorp’s death lay at her door. She is seized with panic, and under its influence she hurries downstairs, and quickly drops the coffee-cup and saucer used by Mademoiselle Cynthia into a large brass vase, where it is discovered later by Monsieur Lawrence. The remains of the cocoa she dare not touch. Too many eyes are upon her. Guess at her relief when strychnine is mentioned, and she discovers that after all the tragedy is not her doing.",Hercule Poirot,Inspector Japp
12,"“Yes. Here is the analyst’s report. Mrs. Cavendish administered a safe, but effectual, narcotic to both Mrs. Inglethorp and Mademoiselle Cynthia. And it is possible that she had a mauvais quart d’heure in consequence! Imagine her feelings when her mother-in-law is suddenly taken ill and dies, and immediately after she hears the word ‘Poison’! She has believed that the sleeping draught she administered was perfectly harmless, but there is no doubt that for one terrible moment she must have feared that Mrs. Inglethorp’s death lay at her door. She is seized with panic, and under its influence she hurries downstairs, and quickly drops the coffee-cup and saucer used by Mademoiselle Cynthia into a large brass vase, where it is discovered later by Monsieur Lawrence. The remains of the cocoa she dare not touch. Too many eyes are upon her. Guess at her relief when strychnine is mentioned, and she discovers that after all the tragedy is not her doing.",Hercule Poirot,Superintendent Summerhaye
12,"“Yes. Here is the analyst’s report. Mrs. Cavendish administered a safe, but effectual, narcotic to both Mrs. Inglethorp and Mademoiselle Cynthia. And it is possible that she had a mauvais quart d’heure in consequence! Imagine her feelings when her mother-in-law is suddenly taken ill and dies, and immediately after she hears the word ‘Poison’! She has believed that the sleeping draught she administered was perfectly harmless, but there is no doubt that for one terrible moment she must have feared that Mrs. Inglethorp’s death lay at her door. She is seized with panic, and under its influence she hurries downstairs, and quickly drops the coffee-cup and saucer used by Mademoiselle Cynthia into a large brass vase, where it is discovered later by Monsieur Lawrence. The remains of the cocoa she dare not touch. Too many eyes are upon her. Guess at her relief when strychnine is mentioned, and she discovers that after all the tragedy is not her doing.",Hercule Poirot,Alfred Inglethorp
12,"“Yes. Here is the analyst’s report. Mrs. Cavendish administered a safe, but effectual, narcotic to both Mrs. Inglethorp and Mademoiselle Cynthia. And it is possible that she had a mauvais quart d’heure in consequence! Imagine her feelings when her mother-in-law is suddenly taken ill and dies, and immediately after she hears the word ‘Poison’! She has believed that the sleeping draught she administered was perfectly harmless, but there is no doubt that for one terrible moment she must have feared that Mrs. Inglethorp’s death lay at her door. She is seized with panic, and under its influence she hurries downstairs, and quickly drops the coffee-cup and saucer used by Mademoiselle Cynthia into a large brass vase, where it is discovered later by Monsieur Lawrence. The remains of the cocoa she dare not touch. Too many eyes are upon her. Guess at her relief when strychnine is mentioned, and she discovers that after all the tragedy is not her doing.",Hercule Poirot,Cynthia Murdoch
12,“We are now able to account for the symptoms of strychnine poisoning being so long in making their appearance. A narcotic taken with strychnine will delay the action of the poison for some hours.”,Hercule Poirot,Dorcas
12,“We are now able to account for the symptoms of strychnine poisoning being so long in making their appearance. A narcotic taken with strychnine will delay the action of the poison for some hours.”,Hercule Poirot,Evelyn Howard
12,“We are now able to account for the symptoms of strychnine poisoning being so long in making their appearance. A narcotic taken with strychnine will delay the action of the poison for some hours.”,Hercule Poirot,Lawrence Cavendish
12,“We are now able to account for the symptoms of strychnine poisoning being so long in making their appearance. A narcotic taken with strychnine will delay the action of the poison for some hours.”,Hercule Poirot,Annie
12,“We are now able to account for the symptoms of strychnine poisoning being so long in making their appearance. A narcotic taken with strychnine will delay the action of the poison for some hours.”,Hercule Poirot,Mary Cavendish
12,“We are now able to account for the symptoms of strychnine poisoning being so long in making their appearance. A narcotic taken with strychnine will delay the action of the poison for some hours.”,Hercule Poirot,Arthur Hastings
12,“We are now able to account for the symptoms of strychnine poisoning being so long in making their appearance. A narcotic taken with strychnine will delay the action of the poison for some hours.”,Hercule Poirot,Inspector Japp
12,“We are now able to account for the symptoms of strychnine poisoning being so long in making their appearance. A narcotic taken with strychnine will delay the action of the poison for some hours.”,Hercule Poirot,Superintendent Summerhaye
12,“We are now able to account for the symptoms of strychnine poisoning being so long in making their appearance. A narcotic taken with strychnine will delay the action of the poison for some hours.”,Hercule Poirot,Alfred Inglethorp
12,“We are now able to account for the symptoms of strychnine poisoning being so long in making their appearance. A narcotic taken with strychnine will delay the action of the poison for some hours.”,Hercule Poirot,Cynthia Murdoch
12,"“All you have said is quite true, Monsieur Poirot. It was the most awful hour of my life. I shall never forget it. But you are wonderful. I understand now——”",Mary Cavendish,Hercule Poirot
12,"“What I meant when I told you that you could safely confess to Papa Poirot, eh? But you would not trust me.”",Hercule Poirot,Mary Cavendish
12,"“I see everything now,”",Lawrence Cavendish,Hercule Poirot
12,"“The drugged cocoa, taken on top of the poisoned coffee, amply accounts for the delay.”",Lawrence Cavendish,Hercule Poirot
12,"“Exactly. But was the coffee poisoned, or was it not? We come to a little difficulty here, since Mrs. Inglethorp never drank it.”",Hercule Poirot,Dorcas
12,"“Exactly. But was the coffee poisoned, or was it not? We come to a little difficulty here, since Mrs. Inglethorp never drank it.”",Hercule Poirot,Evelyn Howard
12,"“Exactly. But was the coffee poisoned, or was it not? We come to a little difficulty here, since Mrs. Inglethorp never drank it.”",Hercule Poirot,Lawrence Cavendish
12,"“Exactly. But was the coffee poisoned, or was it not? We come to a little difficulty here, since Mrs. Inglethorp never drank it.”",Hercule Poirot,Annie
12,"“Exactly. But was the coffee poisoned, or was it not? We come to a little difficulty here, since Mrs. Inglethorp never drank it.”",Hercule Poirot,Mary Cavendish
12,"“Exactly. But was the coffee poisoned, or was it not? We come to a little difficulty here, since Mrs. Inglethorp never drank it.”",Hercule Poirot,Arthur Hastings
12,"“Exactly. But was the coffee poisoned, or was it not? We come to a little difficulty here, since Mrs. Inglethorp never drank it.”",Hercule Poirot,Inspector Japp
12,"“Exactly. But was the coffee poisoned, or was it not? We come to a little difficulty here, since Mrs. Inglethorp never drank it.”",Hercule Poirot,Superintendent Summerhaye
12,"“Exactly. But was the coffee poisoned, or was it not? We come to a little difficulty here, since Mrs. Inglethorp never drank it.”",Hercule Poirot,Alfred Inglethorp
12,"“Exactly. But was the coffee poisoned, or was it not? We come to a little difficulty here, since Mrs. Inglethorp never drank it.”",Hercule Poirot,Cynthia Murdoch
12,“What?”,Dorcas,Hercule Poirot
12,“What?”,Evelyn Howard,Hercule Poirot
12,“What?”,Lawrence Cavendish,Hercule Poirot
12,“What?”,Annie,Hercule Poirot
12,“What?”,Mary Cavendish,Hercule Poirot
12,“What?”,Arthur Hastings,Hercule Poirot
12,“What?”,Inspector Japp,Hercule Poirot
12,“What?”,Superintendent Summerhaye,Hercule Poirot
12,“What?”,Alfred Inglethorp,Hercule Poirot
12,“What?”,Cynthia Murdoch,Hercule Poirot
12,"“No. You will remember my speaking of a stain on the carpet in Mrs. Inglethorp’s room? There were some peculiar points about that stain. It was still damp, it exhaled a strong odour of coffee, and imbedded in the nap of the carpet I found some little splinters of china. What had happened was plain to me, for not two minutes before I had placed my little case on the table near the window, and the table, tilting up, had deposited it upon the floor on precisely the identical spot. In exactly the same way, Mrs. Inglethorp had laid down her cup of coffee on reaching her room the night before, and the treacherous table had played her the same trick.",Hercule Poirot,Dorcas
12,"“No. You will remember my speaking of a stain on the carpet in Mrs. Inglethorp’s room? There were some peculiar points about that stain. It was still damp, it exhaled a strong odour of coffee, and imbedded in the nap of the carpet I found some little splinters of china. What had happened was plain to me, for not two minutes before I had placed my little case on the table near the window, and the table, tilting up, had deposited it upon the floor on precisely the identical spot. In exactly the same way, Mrs. Inglethorp had laid down her cup of coffee on reaching her room the night before, and the treacherous table had played her the same trick.",Hercule Poirot,Evelyn Howard
12,"“No. You will remember my speaking of a stain on the carpet in Mrs. Inglethorp’s room? There were some peculiar points about that stain. It was still damp, it exhaled a strong odour of coffee, and imbedded in the nap of the carpet I found some little splinters of china. What had happened was plain to me, for not two minutes before I had placed my little case on the table near the window, and the table, tilting up, had deposited it upon the floor on precisely the identical spot. In exactly the same way, Mrs. Inglethorp had laid down her cup of coffee on reaching her room the night before, and the treacherous table had played her the same trick.",Hercule Poirot,Lawrence Cavendish
12,"“No. You will remember my speaking of a stain on the carpet in Mrs. Inglethorp’s room? There were some peculiar points about that stain. It was still damp, it exhaled a strong odour of coffee, and imbedded in the nap of the carpet I found some little splinters of china. What had happened was plain to me, for not two minutes before I had placed my little case on the table near the window, and the table, tilting up, had deposited it upon the floor on precisely the identical spot. In exactly the same way, Mrs. Inglethorp had laid down her cup of coffee on reaching her room the night before, and the treacherous table had played her the same trick.",Hercule Poirot,Annie
12,"“No. You will remember my speaking of a stain on the carpet in Mrs. Inglethorp’s room? There were some peculiar points about that stain. It was still damp, it exhaled a strong odour of coffee, and imbedded in the nap of the carpet I found some little splinters of china. What had happened was plain to me, for not two minutes before I had placed my little case on the table near the window, and the table, tilting up, had deposited it upon the floor on precisely the identical spot. In exactly the same way, Mrs. Inglethorp had laid down her cup of coffee on reaching her room the night before, and the treacherous table had played her the same trick.",Hercule Poirot,Mary Cavendish
12,"“No. You will remember my speaking of a stain on the carpet in Mrs. Inglethorp’s room? There were some peculiar points about that stain. It was still damp, it exhaled a strong odour of coffee, and imbedded in the nap of the carpet I found some little splinters of china. What had happened was plain to me, for not two minutes before I had placed my little case on the table near the window, and the table, tilting up, had deposited it upon the floor on precisely the identical spot. In exactly the same way, Mrs. Inglethorp had laid down her cup of coffee on reaching her room the night before, and the treacherous table had played her the same trick.",Hercule Poirot,Arthur Hastings
12,"“No. You will remember my speaking of a stain on the carpet in Mrs. Inglethorp’s room? There were some peculiar points about that stain. It was still damp, it exhaled a strong odour of coffee, and imbedded in the nap of the carpet I found some little splinters of china. What had happened was plain to me, for not two minutes before I had placed my little case on the table near the window, and the table, tilting up, had deposited it upon the floor on precisely the identical spot. In exactly the same way, Mrs. Inglethorp had laid down her cup of coffee on reaching her room the night before, and the treacherous table had played her the same trick.",Hercule Poirot,Inspector Japp
12,"“No. You will remember my speaking of a stain on the carpet in Mrs. Inglethorp’s room? There were some peculiar points about that stain. It was still damp, it exhaled a strong odour of coffee, and imbedded in the nap of the carpet I found some little splinters of china. What had happened was plain to me, for not two minutes before I had placed my little case on the table near the window, and the table, tilting up, had deposited it upon the floor on precisely the identical spot. In exactly the same way, Mrs. Inglethorp had laid down her cup of coffee on reaching her room the night before, and the treacherous table had played her the same trick.",Hercule Poirot,Superintendent Summerhaye
12,"“No. You will remember my speaking of a stain on the carpet in Mrs. Inglethorp’s room? There were some peculiar points about that stain. It was still damp, it exhaled a strong odour of coffee, and imbedded in the nap of the carpet I found some little splinters of china. What had happened was plain to me, for not two minutes before I had placed my little case on the table near the window, and the table, tilting up, had deposited it upon the floor on precisely the identical spot. In exactly the same way, Mrs. Inglethorp had laid down her cup of coffee on reaching her room the night before, and the treacherous table had played her the same trick.",Hercule Poirot,Alfred Inglethorp
12,"“No. You will remember my speaking of a stain on the carpet in Mrs. Inglethorp’s room? There were some peculiar points about that stain. It was still damp, it exhaled a strong odour of coffee, and imbedded in the nap of the carpet I found some little splinters of china. What had happened was plain to me, for not two minutes before I had placed my little case on the table near the window, and the table, tilting up, had deposited it upon the floor on precisely the identical spot. In exactly the same way, Mrs. Inglethorp had laid down her cup of coffee on reaching her room the night before, and the treacherous table had played her the same trick.",Hercule Poirot,Cynthia Murdoch
12,"“What happened next is mere guess work on my part, but I should say that Mrs. Inglethorp picked up the broken cup and placed it on the table by the bed. Feeling in need of a stimulant of some kind, she heated up her cocoa, and drank it off then and there. Now we are faced with a new problem. We know the cocoa contained no strychnine. The coffee was never drunk. Yet the strychnine must have been administered between seven and nine o’clock that evening. What third medium was there—a medium so suitable for disguising the taste of strychnine that it is extraordinary no one has thought of it?”",Hercule Poirot,Dorcas
12,"“What happened next is mere guess work on my part, but I should say that Mrs. Inglethorp picked up the broken cup and placed it on the table by the bed. Feeling in need of a stimulant of some kind, she heated up her cocoa, and drank it off then and there. Now we are faced with a new problem. We know the cocoa contained no strychnine. The coffee was never drunk. Yet the strychnine must have been administered between seven and nine o’clock that evening. What third medium was there—a medium so suitable for disguising the taste of strychnine that it is extraordinary no one has thought of it?”",Hercule Poirot,Evelyn Howard
12,"“What happened next is mere guess work on my part, but I should say that Mrs. Inglethorp picked up the broken cup and placed it on the table by the bed. Feeling in need of a stimulant of some kind, she heated up her cocoa, and drank it off then and there. Now we are faced with a new problem. We know the cocoa contained no strychnine. The coffee was never drunk. Yet the strychnine must have been administered between seven and nine o’clock that evening. What third medium was there—a medium so suitable for disguising the taste of strychnine that it is extraordinary no one has thought of it?”",Hercule Poirot,Lawrence Cavendish
12,"“What happened next is mere guess work on my part, but I should say that Mrs. Inglethorp picked up the broken cup and placed it on the table by the bed. Feeling in need of a stimulant of some kind, she heated up her cocoa, and drank it off then and there. Now we are faced with a new problem. We know the cocoa contained no strychnine. The coffee was never drunk. Yet the strychnine must have been administered between seven and nine o’clock that evening. What third medium was there—a medium so suitable for disguising the taste of strychnine that it is extraordinary no one has thought of it?”",Hercule Poirot,Annie
12,"“What happened next is mere guess work on my part, but I should say that Mrs. Inglethorp picked up the broken cup and placed it on the table by the bed. Feeling in need of a stimulant of some kind, she heated up her cocoa, and drank it off then and there. Now we are faced with a new problem. We know the cocoa contained no strychnine. The coffee was never drunk. Yet the strychnine must have been administered between seven and nine o’clock that evening. What third medium was there—a medium so suitable for disguising the taste of strychnine that it is extraordinary no one has thought of it?”",Hercule Poirot,Mary Cavendish
12,"“What happened next is mere guess work on my part, but I should say that Mrs. Inglethorp picked up the broken cup and placed it on the table by the bed. Feeling in need of a stimulant of some kind, she heated up her cocoa, and drank it off then and there. Now we are faced with a new problem. We know the cocoa contained no strychnine. The coffee was never drunk. Yet the strychnine must have been administered between seven and nine o’clock that evening. What third medium was there—a medium so suitable for disguising the taste of strychnine that it is extraordinary no one has thought of it?”",Hercule Poirot,Arthur Hastings
12,"“What happened next is mere guess work on my part, but I should say that Mrs. Inglethorp picked up the broken cup and placed it on the table by the bed. Feeling in need of a stimulant of some kind, she heated up her cocoa, and drank it off then and there. Now we are faced with a new problem. We know the cocoa contained no strychnine. The coffee was never drunk. Yet the strychnine must have been administered between seven and nine o’clock that evening. What third medium was there—a medium so suitable for disguising the taste of strychnine that it is extraordinary no one has thought of it?”",Hercule Poirot,Inspector Japp
12,"“What happened next is mere guess work on my part, but I should say that Mrs. Inglethorp picked up the broken cup and placed it on the table by the bed. Feeling in need of a stimulant of some kind, she heated up her cocoa, and drank it off then and there. Now we are faced with a new problem. We know the cocoa contained no strychnine. The coffee was never drunk. Yet the strychnine must have been administered between seven and nine o’clock that evening. What third medium was there—a medium so suitable for disguising the taste of strychnine that it is extraordinary no one has thought of it?”",Hercule Poirot,Superintendent Summerhaye
12,"“What happened next is mere guess work on my part, but I should say that Mrs. Inglethorp picked up the broken cup and placed it on the table by the bed. Feeling in need of a stimulant of some kind, she heated up her cocoa, and drank it off then and there. Now we are faced with a new problem. We know the cocoa contained no strychnine. The coffee was never drunk. Yet the strychnine must have been administered between seven and nine o’clock that evening. What third medium was there—a medium so suitable for disguising the taste of strychnine that it is extraordinary no one has thought of it?”",Hercule Poirot,Alfred Inglethorp
12,"“What happened next is mere guess work on my part, but I should say that Mrs. Inglethorp picked up the broken cup and placed it on the table by the bed. Feeling in need of a stimulant of some kind, she heated up her cocoa, and drank it off then and there. Now we are faced with a new problem. We know the cocoa contained no strychnine. The coffee was never drunk. Yet the strychnine must have been administered between seven and nine o’clock that evening. What third medium was there—a medium so suitable for disguising the taste of strychnine that it is extraordinary no one has thought of it?”",Hercule Poirot,Cynthia Murdoch
12,“Her medicine!”,Hercule Poirot,Dorcas
12,“Her medicine!”,Hercule Poirot,Evelyn Howard
12,“Her medicine!”,Hercule Poirot,Lawrence Cavendish
12,“Her medicine!”,Hercule Poirot,Annie
12,“Her medicine!”,Hercule Poirot,Mary Cavendish
12,“Her medicine!”,Hercule Poirot,Arthur Hastings
12,“Her medicine!”,Hercule Poirot,Inspector Japp
12,“Her medicine!”,Hercule Poirot,Superintendent Summerhaye
12,“Her medicine!”,Hercule Poirot,Alfred Inglethorp
12,“Her medicine!”,Hercule Poirot,Cynthia Murdoch
12,“Do you mean that the murderer introduced the strychnine into her tonic?”,Arthur Hastings,Hercule Poirot
12,"“There was no need to introduce it. It was already there—in the mixture. The strychnine that killed Mrs. Inglethorp was the identical strychnine prescribed by Dr. Wilkins. To make that clear to you, I will read you an extract from a book on dispensing which I found in the Dispensary of the Red Cross Hospital at Tadminster:",Hercule Poirot,Dorcas
12,"“There was no need to introduce it. It was already there—in the mixture. The strychnine that killed Mrs. Inglethorp was the identical strychnine prescribed by Dr. Wilkins. To make that clear to you, I will read you an extract from a book on dispensing which I found in the Dispensary of the Red Cross Hospital at Tadminster:",Hercule Poirot,Evelyn Howard
12,"“There was no need to introduce it. It was already there—in the mixture. The strychnine that killed Mrs. Inglethorp was the identical strychnine prescribed by Dr. Wilkins. To make that clear to you, I will read you an extract from a book on dispensing which I found in the Dispensary of the Red Cross Hospital at Tadminster:",Hercule Poirot,Lawrence Cavendish
12,"“There was no need to introduce it. It was already there—in the mixture. The strychnine that killed Mrs. Inglethorp was the identical strychnine prescribed by Dr. Wilkins. To make that clear to you, I will read you an extract from a book on dispensing which I found in the Dispensary of the Red Cross Hospital at Tadminster:",Hercule Poirot,Annie
12,"“There was no need to introduce it. It was already there—in the mixture. The strychnine that killed Mrs. Inglethorp was the identical strychnine prescribed by Dr. Wilkins. To make that clear to you, I will read you an extract from a book on dispensing which I found in the Dispensary of the Red Cross Hospital at Tadminster:",Hercule Poirot,Mary Cavendish
12,"“There was no need to introduce it. It was already there—in the mixture. The strychnine that killed Mrs. Inglethorp was the identical strychnine prescribed by Dr. Wilkins. To make that clear to you, I will read you an extract from a book on dispensing which I found in the Dispensary of the Red Cross Hospital at Tadminster:",Hercule Poirot,Arthur Hastings
12,"“There was no need to introduce it. It was already there—in the mixture. The strychnine that killed Mrs. Inglethorp was the identical strychnine prescribed by Dr. Wilkins. To make that clear to you, I will read you an extract from a book on dispensing which I found in the Dispensary of the Red Cross Hospital at Tadminster:",Hercule Poirot,Inspector Japp
12,"“There was no need to introduce it. It was already there—in the mixture. The strychnine that killed Mrs. Inglethorp was the identical strychnine prescribed by Dr. Wilkins. To make that clear to you, I will read you an extract from a book on dispensing which I found in the Dispensary of the Red Cross Hospital at Tadminster:",Hercule Poirot,Superintendent Summerhaye
12,"“There was no need to introduce it. It was already there—in the mixture. The strychnine that killed Mrs. Inglethorp was the identical strychnine prescribed by Dr. Wilkins. To make that clear to you, I will read you an extract from a book on dispensing which I found in the Dispensary of the Red Cross Hospital at Tadminster:",Hercule Poirot,Alfred Inglethorp
12,"“There was no need to introduce it. It was already there—in the mixture. The strychnine that killed Mrs. Inglethorp was the identical strychnine prescribed by Dr. Wilkins. To make that clear to you, I will read you an extract from a book on dispensing which I found in the Dispensary of the Red Cross Hospital at Tadminster:",Hercule Poirot,Cynthia Murdoch
12,"“‘The following prescription has become famous in text books:
Strychninae Sulph. . . . . .1 gr.
Potass Bromide . . . . . . .3vi
Aqua ad. . . . . . . . . . . . .3viii
Fiat Mistura",Hercule Poirot,Dorcas
12,"“‘The following prescription has become famous in text books:
Strychninae Sulph. . . . . .1 gr.
Potass Bromide . . . . . . .3vi
Aqua ad. . . . . . . . . . . . .3viii
Fiat Mistura",Hercule Poirot,Evelyn Howard
12,"“‘The following prescription has become famous in text books:
Strychninae Sulph. . . . . .1 gr.
Potass Bromide . . . . . . .3vi
Aqua ad. . . . . . . . . . . . .3viii
Fiat Mistura",Hercule Poirot,Lawrence Cavendish
12,"“‘The following prescription has become famous in text books:
Strychninae Sulph. . . . . .1 gr.
Potass Bromide . . . . . . .3vi
Aqua ad. . . . . . . . . . . . .3viii
Fiat Mistura",Hercule Poirot,Annie
12,"“‘The following prescription has become famous in text books:
Strychninae Sulph. . . . . .1 gr.
Potass Bromide . . . . . . .3vi
Aqua ad. . . . . . . . . . . . .3viii
Fiat Mistura",Hercule Poirot,Mary Cavendish
12,"“‘The following prescription has become famous in text books:
Strychninae Sulph. . . . . .1 gr.
Potass Bromide . . . . . . .3vi
Aqua ad. . . . . . . . . . . . .3viii
Fiat Mistura",Hercule Poirot,Arthur Hastings
12,"“‘The following prescription has become famous in text books:
Strychninae Sulph. . . . . .1 gr.
Potass Bromide . . . . . . .3vi
Aqua ad. . . . . . . . . . . . .3viii
Fiat Mistura",Hercule Poirot,Inspector Japp
12,"“‘The following prescription has become famous in text books:
Strychninae Sulph. . . . . .1 gr.
Potass Bromide . . . . . . .3vi
Aqua ad. . . . . . . . . . . . .3viii
Fiat Mistura",Hercule Poirot,Superintendent Summerhaye
12,"“‘The following prescription has become famous in text books:
Strychninae Sulph. . . . . .1 gr.
Potass Bromide . . . . . . .3vi
Aqua ad. . . . . . . . . . . . .3viii
Fiat Mistura",Hercule Poirot,Alfred Inglethorp
12,"“‘The following prescription has become famous in text books:
Strychninae Sulph. . . . . .1 gr.
Potass Bromide . . . . . . .3vi
Aqua ad. . . . . . . . . . . . .3viii
Fiat Mistura",Hercule Poirot,Cynthia Murdoch
12,"This solution deposits in a few hours the greater part of the strychnine salt as an insoluble bromide in transparent crystals. A lady in England lost her life by taking a similar mixture: the precipitated strychnine collected at the bottom, and in taking the last dose she swallowed nearly all of it!",Hercule Poirot,Dorcas
12,"This solution deposits in a few hours the greater part of the strychnine salt as an insoluble bromide in transparent crystals. A lady in England lost her life by taking a similar mixture: the precipitated strychnine collected at the bottom, and in taking the last dose she swallowed nearly all of it!",Hercule Poirot,Evelyn Howard
12,"This solution deposits in a few hours the greater part of the strychnine salt as an insoluble bromide in transparent crystals. A lady in England lost her life by taking a similar mixture: the precipitated strychnine collected at the bottom, and in taking the last dose she swallowed nearly all of it!",Hercule Poirot,Lawrence Cavendish
12,"This solution deposits in a few hours the greater part of the strychnine salt as an insoluble bromide in transparent crystals. A lady in England lost her life by taking a similar mixture: the precipitated strychnine collected at the bottom, and in taking the last dose she swallowed nearly all of it!",Hercule Poirot,Annie
12,"This solution deposits in a few hours the greater part of the strychnine salt as an insoluble bromide in transparent crystals. A lady in England lost her life by taking a similar mixture: the precipitated strychnine collected at the bottom, and in taking the last dose she swallowed nearly all of it!",Hercule Poirot,Mary Cavendish
12,"This solution deposits in a few hours the greater part of the strychnine salt as an insoluble bromide in transparent crystals. A lady in England lost her life by taking a similar mixture: the precipitated strychnine collected at the bottom, and in taking the last dose she swallowed nearly all of it!",Hercule Poirot,Arthur Hastings
12,"This solution deposits in a few hours the greater part of the strychnine salt as an insoluble bromide in transparent crystals. A lady in England lost her life by taking a similar mixture: the precipitated strychnine collected at the bottom, and in taking the last dose she swallowed nearly all of it!",Hercule Poirot,Inspector Japp
12,"This solution deposits in a few hours the greater part of the strychnine salt as an insoluble bromide in transparent crystals. A lady in England lost her life by taking a similar mixture: the precipitated strychnine collected at the bottom, and in taking the last dose she swallowed nearly all of it!",Hercule Poirot,Superintendent Summerhaye
12,"This solution deposits in a few hours the greater part of the strychnine salt as an insoluble bromide in transparent crystals. A lady in England lost her life by taking a similar mixture: the precipitated strychnine collected at the bottom, and in taking the last dose she swallowed nearly all of it!",Hercule Poirot,Alfred Inglethorp
12,"This solution deposits in a few hours the greater part of the strychnine salt as an insoluble bromide in transparent crystals. A lady in England lost her life by taking a similar mixture: the precipitated strychnine collected at the bottom, and in taking the last dose she swallowed nearly all of it!",Hercule Poirot,Cynthia Murdoch
12,"“Now there was, of course, no bromide in Dr. Wilkins’ prescription, but you will remember that I mentioned an empty box of bromide powders. One or two of those powders introduced into the full bottle of medicine would effectually precipitate the strychnine, as the book describes, and cause it to be taken in the last dose. You will learn later that the person who usually poured out Mrs. Inglethorp’s medicine was always extremely careful not to shake the bottle, but to leave the sediment at the bottom of it undisturbed.",Hercule Poirot,Dorcas
