chapter,dialogue,speaker,receiver
18,Then there will be a next time?,Ross Murdock,Ashe
18,"We are calling in all time agents, concentrating our forces in the right period. Yes, there will be a next time. We have to learn just what they are trying so hard to protect.",Ashe,Ross Murdock
18,What do you think it is?,Ross Murdock,Ashe
18,Space!,Ashe,Ross Murdock
18,Space?,Ross Murdock,Ashe
18,"That ship you explored was a derelict from a galactic fleet, but it was a ship and it used the principle of space flight. Do you understand now? In these lost ships lies the secret which will make us free of all the stars! We must claim it.",Ashe,Ross Murdock
18,Can we——?,Ross Murdock,Ashe
18,Can we?,Ashe,Ross Murdock
18,Then you still want to be counted in on this game?,Ashe,Ross Murdock
18,Yes.,Ross Murdock,Ashe
